,Date,Address,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,dayofyear,Species_CULEX ERRATICUS,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,weight_1,weight_2,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,1week_halfmile,1week_1mile,1week_5mile,1month_halfmile,1month_1mile,1month_5mile,1quarter_halfmile,1quarter_1mile,1quarter_5mile
8085,2013-09-06,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,2,0,249,0,0,1,0,0,0,0,0.38746875007304166,0.6125312499269585,85.61253124992697,58.937343750365216,72.7749375001461,3.0626562496347924,56.83759374978088,63.612531249926974,0.0,7.774937500146084,0.0,0.0,0.0,29.40324812500439,30.110000000000007,4.545012499970784,18.83759374978088,6.000000000000002,0,0,1,0,1,1,0,1,1
8086,2013-09-06,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,0,249,0,0,0,1,0,0,0,0.38746875007304166,0.6125312499269585,85.61253124992697,58.937343750365216,72.7749375001461,3.0626562496347924,56.83759374978088,63.612531249926974,0.0,7.774937500146084,0.0,0.0,0.0,29.40324812500439,30.110000000000007,4.545012499970784,18.83759374978088,6.000000000000002,0,0,1,0,1,1,0,1,1
8087,2013-09-06,"3700 118th Street, Chicago, IL 60617, USA",37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,5,0,249,0,1,0,0,0,0,0,0.6777923071778581,0.32220769282214196,85.32220769282215,60.388961535889294,73.35558461435572,1.6110384641107098,55.96662307846643,63.32220769282215,0.0,8.355584614355717,0.0,0.0,0.0,29.420667538430674,30.110000000000003,4.428883077128857,17.966623078466426,6.0,0,0,0,0,0,1,0,0,1
8088,2013-09-06,"3700 South Pulaski Road, Chicago, IL 60623, USA",37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,9,0,249,0,1,0,0,0,0,0,0.8502680561194299,0.1497319438805701,85.14973194388057,61.25134028059715,73.70053611223886,0.7486597194028505,55.44919583164171,63.14973194388057,0.0,8.70053611223886,0.0,0.0,0.0,29.431016083367165,30.11,4.359892777552228,17.44919583164171,6.0,0,0,0,0,0,1,0,0,1
8089,2013-09-06,"3900 North Springfield Avenue, Chicago, IL 60618, USA",39, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951865999999995,-87.72505699999999,8,16,0,249,0,1,0,0,0,0,0,0.559054029918679,0.44094597008132086,85.44094597008132,59.795270149593385,73.11810805983735,2.204729850406604,56.32283791024396,63.440945970081316,0.0,8.118108059837358,0.0,0.0,0.0,29.413543241795118,30.109999999999996,4.476378388032527,18.322837910243962,6.0,0,0,1,0,0,1,1,1,1
8090,2013-09-06,"3900 North Springfield Avenue, Chicago, IL 60618, USA",39, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951865999999995,-87.72505699999999,8,16,1,249,0,0,1,0,0,0,0,0.559054029918679,0.44094597008132086,85.44094597008132,59.795270149593385,73.11810805983735,2.204729850406604,56.32283791024396,63.440945970081316,0.0,8.118108059837358,0.0,0.0,0.0,29.413543241795118,30.109999999999996,4.476378388032527,18.322837910243962,6.0,0,0,1,0,0,1,1,1,1
8091,2013-09-06,"3900 North Springfield Avenue, Chicago, IL 60618, USA",39, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951865999999995,-87.72505699999999,8,1,0,249,0,0,0,1,0,0,0,0.559054029918679,0.44094597008132086,85.44094597008132,59.795270149593385,73.11810805983735,2.204729850406604,56.32283791024396,63.440945970081316,0.0,8.118108059837358,0.0,0.0,0.0,29.413543241795118,30.109999999999996,4.476378388032527,18.322837910243962,6.0,0,0,1,0,0,1,1,1,1
8092,2013-09-06,"3900 South Ashland Avenue, Chicago, IL 60609, USA",39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,40,0,249,0,0,1,0,0,0,0,0.7732302835134249,0.22676971648657507,85.22676971648657,60.866151417567124,73.54646056702686,1.1338485824328752,55.68030914945973,63.22676971648657,0.0,8.54646056702685,0.0,0.0,0.0,29.426393817010805,30.11,4.39070788659463,17.680309149459724,6.0,0,0,0,0,0,1,0,0,1
8093,2013-09-06,"4000 East 130th Street, Chicago, IL 60633, USA",40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,12,0,249,0,1,0,0,0,0,0,0.6760351031573764,0.32396489684262364,85.32396489684263,60.38017551578689,73.35207020631475,1.6198244842131182,55.971894690527876,63.323964896842625,0.0,8.352070206314753,0.0,0.0,0.0,29.420562106189443,30.11,4.429585958737049,17.971894690527872,6.0,0,0,0,0,0,1,0,0,1
8094,2013-09-06,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,37,0,249,0,1,0,0,0,0,0,0.44127097634568785,0.5587290236543122,85.55872902365431,59.206354881728444,72.88254195269138,2.793645118271561,56.67618707096294,63.558729023654315,0.0,7.882541952691376,0.0,0.0,0.0,29.406476258580742,30.11,4.5234916094617255,18.67618707096294,6.0,0,0,1,1,1,1,1,1,1
8095,2013-09-06,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,53,0,249,0,0,1,0,0,0,0,0.44127097634568785,0.5587290236543122,85.55872902365431,59.206354881728444,72.88254195269138,2.793645118271561,56.67618707096294,63.558729023654315,0.0,7.882541952691376,0.0,0.0,0.0,29.406476258580742,30.11,4.5234916094617255,18.67618707096294,6.0,0,0,1,1,1,1,1,1,1
8096,2013-09-06,"4200 West 127th Street, Alsip, IL 60803, USA",42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,4,0,249,0,1,0,0,0,0,0,0.7556439162357468,0.24435608376425322,85.24435608376426,60.77821958117873,73.5112878324715,1.221780418821266,55.73306825129276,63.24435608376425,0.0,8.511287832471494,0.0,0.0,0.0,29.425338634974146,30.11,4.397742433505701,17.733068251292757,6.0,0,0,0,0,0,0,0,0,1
8097,2013-09-06,"4200 West 127th Street, Alsip, IL 60803, USA",42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,4,0,249,0,0,1,0,0,0,0,0.7556439162357468,0.24435608376425322,85.24435608376426,60.77821958117873,73.5112878324715,1.221780418821266,55.73306825129276,63.24435608376425,0.0,8.511287832471494,0.0,0.0,0.0,29.425338634974146,30.11,4.397742433505701,17.733068251292757,6.0,0,0,0,0,0,0,0,0,1
8098,2013-09-06,"4200 West 65th Street, Chicago, IL 60621, USA",42, W 65TH ST,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,37,1,249,0,1,0,0,0,0,0,0.7499805611356799,0.25001943886432015,85.25001943886433,60.7499028056784,73.49996112227136,1.2500971943216008,55.75005831659296,63.25001943886433,0.0,8.49996112227136,0.0,0.0,0.0,29.42499883366814,30.110000000000003,4.400007775545728,17.750058316592963,6.0,0,0,0,0,1,1,0,1,1
8099,2013-09-06,"4500 North Campbell Avenue, Chicago, IL 60625, USA",45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,82,1,249,0,0,1,0,0,0,0,0.5647881955871449,0.43521180441285506,85.43521180441286,59.82394097793572,73.12957639117428,2.1760590220642753,56.30563541323856,63.435211804412845,0.0,8.12957639117429,0.0,0.0,0.0,29.41388729173523,30.11,4.474084721765141,18.305635413238562,6.0,0,0,0,0,1,1,0,1,1
8100,2013-09-06,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,13,0,249,0,1,0,0,0,0,0,0.5005809498725637,0.49941905012743626,85.49941905012744,59.50290474936282,73.00116189974513,2.497095250637181,56.498257150382315,63.499419050127436,0.0,8.001161899745128,0.0,0.0,0.0,29.410034856992354,30.11,4.499767620050974,18.498257150382308,6.0,0,0,1,0,0,1,0,1,1
8101,2013-09-06,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,35,1,249,0,0,1,0,0,0,0,0.5005809498725637,0.49941905012743626,85.49941905012744,59.50290474936282,73.00116189974513,2.497095250637181,56.498257150382315,63.499419050127436,0.0,8.001161899745128,0.0,0.0,0.0,29.410034856992354,30.11,4.499767620050974,18.498257150382308,6.0,0,0,1,0,0,1,0,1,1
8102,2013-09-06,"4800 West Montana Street, Chicago, IL 60639, USA",48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,8,5,0,249,0,0,1,0,0,0,0,0.5893720617508872,0.4106279382491129,85.41062793824912,59.946860308754445,73.17874412350179,2.0531396912455646,56.23188381474735,63.41062793824912,0.0,8.178744123501776,0.0,0.0,0.0,29.415362323705057,30.110000000000003,4.464251175299646,18.23188381474734,6.000000000000001,0,0,0,0,1,1,0,1,1
8103,2013-09-06,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,41,0,249,0,1,0,0,0,0,0,0.9312308335063325,0.06876916649366739,85.06876916649365,61.65615416753165,73.86246166701267,0.34384583246833694,55.20630749948099,63.06876916649366,0.0,8.862461667012665,0.0,0.0,0.0,29.43587385001038,30.109999999999996,4.327507666597467,17.206307499481,5.999999999999999,0,0,0,0,0,1,0,0,1
8104,2013-09-06,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,18,0,249,0,0,1,0,0,0,0,0.9312308335063325,0.06876916649366739,85.06876916649365,61.65615416753165,73.86246166701267,0.34384583246833694,55.20630749948099,63.06876916649366,0.0,8.862461667012665,0.0,0.0,0.0,29.43587385001038,30.109999999999996,4.327507666597467,17.206307499481,5.999999999999999,0,0,0,0,0,1,0,0,1
8105,2013-09-06,"5000 South Union Avenue, Chicago, IL 60609, USA",50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,1,0,249,0,1,0,0,0,0,0,0.7588739472516379,0.24112605274836207,85.24112605274836,60.79436973625819,73.51774789450327,1.2056302637418104,55.72337815824508,63.24112605274836,0.0,8.517747894503277,0.0,0.0,0.0,29.4255324368351,30.11,4.396450421099345,17.723378158245087,6.0,0,0,0,0,0,1,0,0,1
8106,2013-09-06,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,33,1,249,0,0,1,0,0,0,0,0.400462445903199,0.5995375540968009,85.5995375540968,59.002312229515994,72.80092489180639,2.9976877704840046,56.798612662290395,63.5995375540968,0.0,7.800924891806397,0.0,0.0,0.0,29.40402774675419,30.109999999999996,4.53981502163872,18.798612662290402,6.0,0,0,1,0,0,1,0,0,1
8107,2013-09-06,"5100 West 72nd Street, Chicago, IL 60638, USA",51, W 72ND ST,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,31,1,249,0,1,0,0,0,0,0,0.9245970398299397,0.07540296017006021,85.07540296017005,61.62298519914969,73.84919407965987,0.37701480085030104,55.22620888051017,63.07540296017005,0.0,8.84919407965988,0.0,0.0,0.0,29.435475822389797,30.109999999999996,4.330161184068023,17.22620888051018,5.999999999999999,0,0,0,0,1,1,0,1,1
8108,2013-09-06,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,64,1,249,0,1,0,0,0,0,0,0.933202993729867,0.06679700627013299,85.06679700627014,61.666014968649336,73.86640598745973,0.33398503135066493,55.2003910188104,63.066797006270136,0.0,8.866405987459734,0.0,0.0,0.0,29.435992179623796,30.11,4.326718802508053,17.2003910188104,6.0,0,0,0,0,1,1,0,1,1
8109,2013-09-06,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,25,0,249,0,0,1,0,0,0,0,0.933202993729867,0.06679700627013299,85.06679700627014,61.666014968649336,73.86640598745973,0.33398503135066493,55.2003910188104,63.066797006270136,0.0,8.866405987459734,0.0,0.0,0.0,29.435992179623796,30.11,4.326718802508053,17.2003910188104,6.0,0,0,0,0,1,1,0,1,1
8110,2013-09-06,"5800 North Pulaski Road, Chicago, IL 60646, USA",58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,19,1,249,0,1,0,0,0,0,0,0.5064742772537952,0.4935257227462048,85.49352572274621,59.53237138626898,73.0129485545076,2.467628613731024,56.48057716823862,63.49352572274621,0.0,8.012948554507592,0.0,0.0,0.0,29.410388456635232,30.11,4.497410289098482,18.480577168238618,6.0,0,0,1,0,0,1,0,0,1
8111,2013-09-06,"5800 North Pulaski Road, Chicago, IL 60646, USA",58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,3,0,249,0,0,1,0,0,0,0,0.5064742772537952,0.4935257227462048,85.49352572274621,59.53237138626898,73.0129485545076,2.467628613731024,56.48057716823862,63.49352572274621,0.0,8.012948554507592,0.0,0.0,0.0,29.410388456635232,30.11,4.497410289098482,18.480577168238618,6.0,0,0,1,0,0,1,0,0,1
8112,2013-09-06,"5800 North Ridge Avenue, Chicago, IL 60660, USA",58, N RIDGE AVE,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,2,0,249,0,1,0,0,0,0,0,0.5501587661257349,0.4498412338742652,85.44984123387428,59.75079383062868,73.10031753225147,2.249206169371326,56.3495237016228,63.449841233874274,0.0,8.10031753225147,0.0,0.0,0.0,29.41300952596755,30.11,4.479936493549706,18.349523701622797,6.0,0,0,0,1,1,1,1,1,1
8113,2013-09-06,"5800 North Ridge Avenue, Chicago, IL 60660, USA",58, N RIDGE AVE,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,20,0,249,0,0,1,0,0,0,0,0.5501587661257349,0.4498412338742652,85.44984123387428,59.75079383062868,73.10031753225147,2.249206169371326,56.3495237016228,63.449841233874274,0.0,8.10031753225147,0.0,0.0,0.0,29.41300952596755,30.11,4.479936493549706,18.349523701622797,6.0,0,0,0,1,1,1,1,1,1
8114,2013-09-06,"6000 West Montrose Avenue, Chicago, IL 60634, USA",60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,1,0,249,0,1,0,0,0,0,0,0.47601643748573624,0.5239835625142638,85.52398356251427,59.380082187428684,72.95203287497148,2.619917812571319,56.571950687542795,63.52398356251427,0.0,7.952032874971473,0.0,0.0,0.0,29.408560986249146,30.11,4.509593425005706,18.571950687542795,6.0,0,0,1,1,1,1,1,1,1
8115,2013-09-06,"6000 West Montrose Avenue, Chicago, IL 60634, USA",60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,8,0,249,0,0,1,0,0,0,0,0.47601643748573624,0.5239835625142638,85.52398356251427,59.380082187428684,72.95203287497148,2.619917812571319,56.571950687542795,63.52398356251427,0.0,7.952032874971473,0.0,0.0,0.0,29.408560986249146,30.11,4.509593425005706,18.571950687542795,6.0,0,0,1,1,1,1,1,1,1
8116,2013-09-06,"6100 North Lemont Avenue, Chicago, IL 60646, USA",61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,1,0,249,0,0,1,0,0,0,0,0.4759362848464614,0.5240637151535386,85.52406371515353,59.3796814242323,72.95187256969291,2.620318575767693,56.57219114546061,63.52406371515353,0.0,7.951872569692922,0.0,0.0,0.0,29.408556177090787,30.11,4.509625486061415,18.572191145460614,6.0,0,0,1,0,0,1,0,1,1
8117,2013-09-06,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,36,1,249,0,0,1,0,0,0,0,0.537569284895561,0.4624307151044389,85.46243071510443,59.6878464244778,73.07513856979111,2.3121535755221947,56.38729214531331,63.46243071510443,0.0,8.075138569791122,0.0,0.0,0.0,29.41225415709373,30.109999999999992,4.484972286041775,18.387292145313317,6.0,0,0,1,1,1,1,1,1,1
8118,2013-09-06,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",62, N MCCLELLAN AVE,T236,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,8,10,1,249,0,1,0,0,0,0,0,0.43724562992432114,0.5627543700756789,85.56275437007568,59.1862281496216,72.87449125984864,2.8137718503783944,56.688263110227034,63.56275437007568,0.0,7.874491259848642,0.0,0.0,0.0,29.406234737795458,30.11,4.525101748030272,18.688263110227037,6.0,0,0,1,0,0,1,1,1,1
8119,2013-09-06,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",62, N MCCLELLAN AVE,T236,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,8,7,0,249,0,0,1,0,0,0,0,0.43724562992432114,0.5627543700756789,85.56275437007568,59.1862281496216,72.87449125984864,2.8137718503783944,56.688263110227034,63.56275437007568,0.0,7.874491259848642,0.0,0.0,0.0,29.406234737795458,30.11,4.525101748030272,18.688263110227037,6.0,0,0,1,0,0,1,1,1,1
8120,2013-09-06,"6300 West 64th Street, Chicago, IL 60638, USA",63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,7,0,249,0,1,0,0,0,0,0,0.9038688741028815,0.09613112589711846,85.09613112589712,61.51934437051441,73.80773774820577,0.4806556294855923,55.28839337769136,63.09613112589712,0.0,8.807737748205763,0.0,0.0,0.0,29.434232132446173,30.109999999999996,4.338452450358847,17.288393377691357,5.999999999999999,0,0,0,0,0,1,0,0,1
8121,2013-09-06,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",64, S STONY ISLAND AVE,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,1,1,249,0,1,0,0,0,0,0,0.7113663100942973,0.2886336899057027,85.28863368990571,60.556831550471486,73.4227326201886,1.4431684495285135,55.86590106971711,63.2886336899057,0.0,8.422732620188594,0.0,0.0,0.0,29.42268197860566,30.11,4.4154534759622805,17.865901069717108,6.0,0,0,0,0,0,1,0,0,1
8122,2013-09-06,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",64, S STONY ISLAND AVE,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,5,0,249,0,0,1,0,0,0,0,0.7113663100942973,0.2886336899057027,85.28863368990571,60.556831550471486,73.4227326201886,1.4431684495285135,55.86590106971711,63.2886336899057,0.0,8.422732620188594,0.0,0.0,0.0,29.42268197860566,30.11,4.4154534759622805,17.865901069717108,6.0,0,0,0,0,0,1,0,0,1
8123,2013-09-06,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,27,0,249,0,1,0,0,0,0,0,0.8623154440309828,0.13768455596901716,85.137684555969,61.31157722015491,73.72463088806197,0.6884227798450858,55.41305366790705,63.13768455596902,0.0,8.724630888061967,0.0,0.0,0.0,29.43173892664186,30.11,4.355073822387606,17.41305366790705,6.0,0,0,0,1,1,1,1,1,1
8124,2013-09-06,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,8,0,249,0,0,1,0,0,0,0,0.8623154440309828,0.13768455596901716,85.137684555969,61.31157722015491,73.72463088806197,0.6884227798450858,55.41305366790705,63.13768455596902,0.0,8.724630888061967,0.0,0.0,0.0,29.43173892664186,30.11,4.355073822387606,17.41305366790705,6.0,0,0,0,1,1,1,1,1,1
8125,2013-09-06,"7000 North Moselle Avenue, Chicago, IL 60646, USA",70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,16,0,249,0,1,0,0,0,0,0,0.41124991235948294,0.5887500876405171,85.5887500876405,59.056249561797415,72.82249982471896,2.9437504382025854,56.766250262921545,63.58875008764052,0.0,7.822499824718966,0.0,0.0,0.0,29.40467499474157,30.11,4.535500035056207,18.766250262921552,6.0,0,1,1,0,1,1,1,1,1
8126,2013-09-06,"7000 North Moselle Avenue, Chicago, IL 60646, USA",70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,6,0,249,0,0,1,0,0,0,0,0.41124991235948294,0.5887500876405171,85.5887500876405,59.056249561797415,72.82249982471896,2.9437504382025854,56.766250262921545,63.58875008764052,0.0,7.822499824718966,0.0,0.0,0.0,29.40467499474157,30.11,4.535500035056207,18.766250262921552,6.0,0,1,1,0,1,1,1,1,1
8127,2013-09-06,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,13,1,249,0,1,0,0,0,0,0,0.5269288888609913,0.47307111113900874,85.473071111139,59.63464444430497,73.05385777772199,2.365355555695044,56.419213333417034,63.47307111113901,0.0,8.053857777721984,0.0,0.0,0.0,29.41161573333166,30.11,4.489228444455604,18.419213333417026,6.0,0,0,1,1,1,1,1,1,1
8128,2013-09-06,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,18,0,249,0,0,1,0,0,0,0,0.5269288888609913,0.47307111113900874,85.473071111139,59.63464444430497,73.05385777772199,2.365355555695044,56.419213333417034,63.47307111113901,0.0,8.053857777721984,0.0,0.0,0.0,29.41161573333166,30.11,4.489228444455604,18.419213333417026,6.0,0,0,1,1,1,1,1,1,1
8129,2013-09-06,"7100 North Harlem Avenue, Chicago, IL 60631, USA",71, N HARLEM AVE,T233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,18,1,249,0,1,0,0,0,0,0,0.3556577292493543,0.6443422707506457,85.64434227075064,58.778288646246764,72.7113154584987,3.2217113537532285,56.93302681225193,63.64434227075064,0.0,7.711315458498708,0.0,0.0,0.0,29.401339463754958,30.11,4.557736908300258,18.93302681225194,6.0,1,1,1,1,1,1,1,1,1
8130,2013-09-06,"7100 North Harlem Avenue, Chicago, IL 60631, USA",71, N HARLEM AVE,T233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,15,1,249,0,0,1,0,0,0,0,0.3556577292493543,0.6443422707506457,85.64434227075064,58.778288646246764,72.7113154584987,3.2217113537532285,56.93302681225193,63.64434227075064,0.0,7.711315458498708,0.0,0.0,0.0,29.401339463754958,30.11,4.557736908300258,18.93302681225194,6.0,1,1,1,1,1,1,1,1,1
8131,2013-09-06,"7100 South South Shore Drive, Chicago, IL 60649, USA",71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,2,0,249,0,1,0,0,0,0,0,0.6958901905305043,0.3041098094694957,85.30410980946948,60.47945095265251,73.39178038106101,1.5205490473474783,55.91232942840848,63.304109809469495,0.0,8.391780381061007,0.0,0.0,0.0,29.42175341143183,30.11,4.421643923787798,17.912329428408484,6.0,0,0,0,0,0,1,0,0,1
8132,2013-09-06,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,38,0,249,0,1,0,0,0,0,0,0.7372754132317478,0.2627245867682521,85.26272458676826,60.686377066158734,73.4745508264635,1.3136229338412606,55.78817376030475,63.26272458676824,0.0,8.474550826463496,0.0,0.0,0.0,29.424236524793905,30.11,4.405089834707301,17.788173760304755,6.0,0,0,0,1,1,1,1,1,1
8133,2013-09-06,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,15,0,249,0,0,1,0,0,0,0,0.7372754132317478,0.2627245867682521,85.26272458676826,60.686377066158734,73.4745508264635,1.3136229338412606,55.78817376030475,63.26272458676824,0.0,8.474550826463496,0.0,0.0,0.0,29.424236524793905,30.11,4.405089834707301,17.788173760304755,6.0,0,0,0,1,1,1,1,1,1
8134,2013-09-06,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,1,0,249,0,0,0,1,0,0,0,0.7372754132317478,0.2627245867682521,85.26272458676826,60.686377066158734,73.4745508264635,1.3136229338412606,55.78817376030475,63.26272458676824,0.0,8.474550826463496,0.0,0.0,0.0,29.424236524793905,30.11,4.405089834707301,17.788173760304755,6.0,0,0,0,1,1,1,1,1,1
8135,2013-09-06,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,1,0,249,0,0,1,0,0,0,0,0.7179638787443348,0.2820361212556653,85.28203612125567,60.589819393721676,73.43592775748867,1.4101806062783264,55.846108363767,63.28203612125567,0.0,8.43592775748867,0.0,0.0,0.0,29.423077832724662,30.11,4.4128144485022665,17.846108363766998,6.0,0,0,0,0,1,1,0,1,1
8136,2013-09-06,"8200 South Kostner Avenue, Chicago, IL 60652, USA",82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,13,1,249,0,1,0,0,0,0,0,0.8717172727685576,0.12828272723144232,85.12828272723144,61.35858636384278,73.74343454553711,0.6414136361572116,55.38484818169432,63.128282727231436,0.0,8.743434545537115,0.0,0.0,0.0,29.43230303636611,30.109999999999996,4.351313090892576,17.384848181694327,6.0,0,0,0,0,0,1,0,0,1
8137,2013-09-06,"8200 South Kostner Avenue, Chicago, IL 60652, USA",82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,5,0,249,0,0,1,0,0,0,0,0.8717172727685576,0.12828272723144232,85.12828272723144,61.35858636384278,73.74343454553711,0.6414136361572116,55.38484818169432,63.128282727231436,0.0,8.743434545537115,0.0,0.0,0.0,29.43230303636611,30.109999999999996,4.351313090892576,17.384848181694327,6.0,0,0,0,0,0,1,0,0,1
8138,2013-09-06,"8900 South Carpenter Street, Chicago, IL 60620, USA",89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,49,0,249,0,1,0,0,0,0,0,0.7698333522831842,0.2301666477168159,85.23016664771681,60.84916676141592,73.53966670456637,1.1508332385840794,55.69049994315045,63.230166647716814,0.0,8.539666704566368,0.0,0.0,0.0,29.426190001136995,30.11,4.392066659086726,17.69049994315045,6.0,0,0,0,0,0,1,1,1,1
